"X","Y"
0.325922232420281,0.583242340959452
0.928820915308449,0.452965054104578
0.114863528853017,0.400836602746552
0.639896517442513,0.276335419730162
0,0.547202217891361
0.298746136728048,0.314542693406449
0.0959588025012915,0.108999971875522
0.263084073397175,0.58382897006448
0.186587353246354,0.605332575726895
0.0332479781604803,0.60233427524878
0.397908386185399,0.358859838251064
0.276024706928411,0.079936495719379
0.356222483000186,0.965753042346614
0.0344040036680883,0.709272443959312
0.146152300753499,0.708110823150925
0.484597879544734,0.580511133955335
0.444294145250964,0.804588602000756
0.159157255219053,0.492034363685375
0.61090143256164,0.126411255951509
0.938716745510947,0.515726788566419
0.0734394214584054,0.969612846270316
0.447337448264217,0.214924005245709
0.321889864801948,0.644131166558932
0.662713721681229,0.689368797963501
0.520568143910557,0.501928007873942
0.248367967957333,0.929107009144115
0.513770394285481,0.353082040349539
0.262154837175736,0.494067658825634
0.0655746908816638,0.654048286350226
0.482627239727152,0.213120703127407
0.631907727668632,0.907174215583011
0.567401350268639,0.536532332850054
1,0.289871695455253
0.302155130898873,0.268856612411398
0.629994560242614,0.0365302536834592
0.0175429377541992,0.0898073875139756
0.319835672199564,0.337205832325512
0.918056025409007,0.157310372379202
0.784906780464185,0.660642620598157
0.707485939616775,0.860099874681189
0.914466997157994,1
0.828303949181149,0.884597259701548
0.731133288237274,0.639129080124858
0.361718763729677,0.336688736626985
0.166306315133211,0.116586812662664
0.717225208590201,0.503264911381325
0.53074343860287,0.153258962572785
0.128290129021935,0.829300343870427
0.366089348370658,0.369191662871197
0.27874478631724,0.968475612341961
0.829313913572867,0.809332489755509
0.712998321361248,0.5801024618667
0.336790811147768,0.4007698698473
0.860921419996802,0.139751364187448
0.37831474459811,0.566995278701152
0.774835239170001,0.294416516487744
0.590936134946513,0.578478370721269
0.746594684314323,0.103526926416358
0.798246407529096,0.0631413106041809
0.680484906998728,0.3879968035591
0.499977019610013,0.456750412472139
0.65212443573706,0.832841943178608
0.917980544045635,0.335998126491624
0.128627609565968,0.439525770425498
0.224271097418018,0.456035261929653
0.144414139765505,0.348579234735953
0.495324999249006,0.255841900641862
0.454258979704951,0.308174736060833
0.939737139255484,0.590799647495545
0.0614203877506173,0.468589029074799
0.217948108624613,0.727862965217649
0.0579235327979319,0.287169559276843
0.145205143237479,0.634066755302159
0.950207088123671,0.581086480347485
0.915440866908943,0.677791558239628
0.669526151406698,0.9316191086068
0.336184918672873,0.313870360109382
0.641996020049488,0.542257937080315
0.25676484370008,0.323288095152197
0.0202911469897134,0.108829222877976
0.456056314708429,0.686396641321734
0.232737825712584,0.78992847895466
0.201714164514022,0.0912416294058274
0.745013266886517,0.440482818559889
0.496802250953405,0.680203672784429
0.920567663350853,0.0668106047687301
0.182810058501061,0
0.398781416565987,0.508105965714461
0.229823748149483,0.20477500639179
0.607768980533364,0.459634779138725
0.626818190995591,0.43411990306531
0.61282407627492,0.652128252818041
0.330131064819263,0.155258742394287
0.662017815870529,0.468651081791576
0.240361224943397,0.358703522515373
0.370110706424777,0.67165914212667
0.84129418913997,0.547189026203217
0.23967353633749,0.499977389789897
0.305833650313388,0.401093196457388
0.0487369606416402,0.349193077948353
