"X","Y"
0.0535878380446654,0.105045417250279
0.875504891085904,0.732349782124892
0.815693663384318,0.874849801758632
0.25494233367942,0.257524145800206
0.551022475383868,0.502813739607641
0.46255203344778,0.543485469931905
0.396654771317673,0.417333702989423
0.499547804461296,0.450861831633207
0.18347044281586,0.377967889498947
0.635998245296143,0.615294925331763
0.677578248558548,0.650270798856908
0.399781928880277,0.571632811754707
0.843704200374939,0.770403424903068
0.865282242884608,0.756459723231262
0.455130747338926,0.418788835263851
0.994621165285784,0.982457619170756
0.583964323334781,0.393276563728853
0.74062657449407,0.786526647954389
0.4192564993643,0.452019554270671
0.0313352443432833,0.0393175104970122
0.128145196349229,0.179379155535045
0,0
0.664847976027924,0.755012948801463
0.862875699318704,0.778453561992777
0.509964119684711,0.556241108356112
0.372037812793537,0.287306491798294
0.459588951687311,0.345634984671866
0.377252376773235,0.498478573553353
0.00785021129598548,0.00602682679351883
0.595863309526831,0.507227795139755
0.689390115532395,0.68828197415346
0.71634005004408,0.717648369467159
0.960034281377265,0.895388637214405
0.607534189533286,0.559834272688454
0.305252443783197,0.210492297350489
0.914065192405524,0.903866566817173
0.934933680758558,0.930980245282533
0.0428889441285114,0.156570761404479
0.738110550544831,0.757018853928171
0.333762640691315,0.350187836983166
0.338653346212506,0.44923779958998
0.651939053846514,0.533985322987382
0.716115643565667,0.528940375297424
0.713257838648516,0.660234252888435
0.256853609169382,0.355832912420765
0.856854704616671,0.822287851942048
0.247718917564766,0.299853460233393
0.102629535304601,0.121536611159406
0.967398569435842,0.863382911126106
0.268071379589088,0.259307277025885
0.134710481853883,0.364302251146422
0.524519024113634,0.491845528627787
0.628543057027186,0.545127447163323
0.270124840133696,0.297336614308616
0.559107942912553,0.68082511605948
0.498375851730194,0.431958725433148
0.856225240284491,0.761774409458642
0.857714803623546,0.732745938333396
0.309613380038726,0.504466878328277
0.71437443617279,0.662511110570064
0.689196739371221,0.627980878434316
0.584996219557819,0.603457016524247
0.0637756617838909,0.165570294664217
0.609924429506213,0.573279698923574
0.976249775764651,0.910267131426765
0.915897137356267,0.86404701710883
0.268055821855616,0.209722695275889
0.277175437062411,0.296137512902291
0.727904574897328,0.723545249274677
0.219930827306426,0.146095416156163
0.478032614028968,0.530135031704042
0.743711923842999,0.695194877742996
0.969439041664113,0.937521039269953
0.713879181784064,0.680222052655756
0.424570647112852,0.475838259677231
0.853924062365401,0.719038509202519
0.59258634975972,0.582319458552059
0.898559816614932,0.777110875578216
0.773800939189185,0.697465720258868
0.248257126405257,0.350388930995803
0.438755483815738,0.287924619555548
1,1
0.221032730820819,0.391060398513119
0.971225432117938,0.962987185909834
0.69354473301371,0.664900003706902
0.425025769324333,0.521753106621178
0.294012784572979,0.380315722889284
0.259732691678579,0.307251067427359
0.139714460305851,0.221254396268961
0.56298519278623,0.359068072548584
0.971419890386684,0.903249849408799
0.844570545913865,0.638957974387407
0.824225641970938,0.693827725583686
0.696655747546278,0.564541704726072
0.403546055704952,0.351811396326142
0.532860060773863,0.580938353362155
0.689456136017438,0.745174859851954
0.97819959264761,0.967166035086325
0.574564269561536,0.682879379149025
0.101053118789751,0.159392880804061
