"X","Y"
0.960816109373426,0.671093568181911
0.0974745994945761,0.833512538971313
0.656423618120119,0.72186291397331
0.594176202367558,0.262940998916658
0.503263725524992,0.387954369433583
0.69522282150702,0.483524309828869
0.68061609275768,0.528807985541179
0.111986324142963,0.487665495521195
0.567275768783818,0.272725366192368
0.134738912166765,0.479078670890606
0.53394577062884,0.938270730081738
0.61249963730195,0.527621070668116
0.793337379362343,0.7978652549069
0.942185993014541,0.409303063823107
0.918519314476688,0.834257997607528
0.877968730959995,0.381550417045724
0.313117863043057,0.620612288459109
0.805794576920871,0
0.710361572618271,0.871795886351514
0.73156691860152,0.208064738539227
0.366037459407967,0.413885108479965
0.00127722727893243,0.0636059951441172
0.177321085900867,0.700881313344017
0.252688910969969,0.625106030289516
0.322867632802165,0.414686022063036
0.247839236813638,0.728428370655792
0.220094982029713,0.491003207891175
0.161162984977296,0.217845029732616
0.750641115232063,0.661814192751616
0.173645181401577,0.783604725782576
0.960149682922934,0.497711069468272
0.868097099846197,0.151971992364095
0.906749981057358,0.794841075950772
0.776944156258146,0.182058812563847
0.0033568988871297,0.85829741151914
0.619995538192877,0.56842832237218
0.581087030818993,0.342783416552403
0.508651550229646,0.561403123054133
0.289744398279559,0.810891950135899
0.141483008759043,0.543098631611468
0.976768971963908,0.246058136136602
0.722630929029315,0.491173790791154
0.969515376630444,0.0246870299038404
0,0.665287116721491
0.529237731752028,0.0186420010983317
0.740285519044087,0.168689139364819
0.868555494798363,0.0480810634278754
0.178101227169882,0.152903090287695
0.167143015453884,0.974565277497641
0.345322168143427,0.137432808615919
0.151378293633725,0.183080194068578
0.509273935697149,0.341520458257492
0.276614731460117,0.328114125950409
0.891742919643763,0.777793000570896
0.650077948009985,0.239305251637217
0.307056862881771,0.295893260373874
0.173942822318161,0.572042143275976
0.549286200691208,0.738161507331577
0.200519775251864,0.60906524807801
0.222160197379141,0.2586375267382
0.834480223803867,0.98042398603515
0.760758453324495,0.000286039124132584
0.00904566624902388,0.748979096935179
0.743001803358393,0.246491438391469
0.931740219036566,0.894777007176515
0.340149763387984,0.186185848667323
0.340037382810301,0.569505812436214
0.75042442612838,0.730895049602798
0.0821160927982286,0.0809978358050344
0.972843188289698,0.695894736524305
0.458611228862136,0.5202604556155
0.675150487357779,0.688850020706322
0.818608627655967,0.28041708998648
0.954298310969541,0.550804029393035
0.677008189614273,0.936642309940479
0.903320285227457,1
0.828521519004161,0.226246270013223
0.970555063018953,0.585213994147
0.689337069501135,0.448734797413249
0.780270790785975,0.496801398291811
0.0627007684199391,0.69058320590372
0.223330535795292,0.479218221069858
0.823023469168611,0.650156555441776
0.343025413263747,0.958666393073197
1,0.735750475405554
0.0219716063554243,0.91338247873731
0.71225104878994,0.152048177926997
0.904563393451474,0.823308613888569
0.767377413010535,0.771681148130347
0.191914557827879,0.264278320956575
0.90721807050172,0.903729262553035
0.301404157544402,0.489515947559583
0.251430177816364,0.288478119282002
0.129893713147665,0.821226370483727
0.0872697753828582,0.00475918953517731
0.990303505644827,0.897927339285712
0.713620913070735,0.755290443491196
0.289558425289644,0.749653172298102
0.449272437795802,0.282600239561368
0.422000130949898,0.353884484272084
