"X","Y"
0.752516952491254,0.96319393712885
0.188992512886399,0.404381491290621
0.932165808327297,0.588338887176889
0.375088478003815,0.081993956127383
0.152177246973478,0.902754862414863
0.309340810190862,0.865615150867755
0.00476165241359921,0.222534096073588
0.599184027787836,0.601927619738652
0.665796894206629,0.53069128861101
0.348154766690129,0.267306916761937
0.732389899996525,0.583130430013645
0.412754651844031,0.637247027425336
0.648496530518271,0.83686489262104
0.831279815629825,0.478919842429692
0.874640155753989,0.571756832362179
0.169321281932342,0.279411076836158
0.981177977083099,0.748876619806944
0.163664719319519,0.0752362752853042
0.74906338703239,0.146558605209954
0.230747896513267,0.501657377087624
0.708654575904482,0.12570589336892
0.511308725890343,0.404780392266206
0.901596261367771,0.382501815559362
0.971550728265692,0.331651922896859
0.56484227317869,0.338894746638022
0.131080290454069,0.805650932851088
0.571007570112347,0.352092144801188
0.379182913603512,0.848462888323091
0.443395720914716,0.968512798610965
0.367683939089116,0.920806758368523
0.380347233330508,0.615755599264669
0.0124201599239289,0.707069068059768
0.343806619842017,1
0.102944777951744,0.527980898524605
0.993089183540175,0.198589969002054
0.580205975947767,0.669970717968884
0.0711206669526094,0.455259046346517
0.231945947650397,0.423034340234212
0.00986309281572059,0
0.493019211126619,0.841868423981841
0.32550877895561,0.481659461949873
0.751966642975011,0.618428707238447
0.318361220606173,0.428400002934546
0.651703664093756,0.385333400662463
0.516245557379627,0.174466027127209
0.978176306841074,0.737348266882468
0.509220133216779,0.944433940784842
0.204207678513377,0.235771147403552
0.69078866556043,0.463669310098314
0.11384116123605,0.595167026083701
0.97234221854696,0.48471733749147
0.60123461493058,0.387169250459926
6.95807744018225e-06,0.524392219653788
0.8285743574416,0.767335145098761
0.204055396904495,0.437823125710421
0.419613034928481,0.56330052426927
0.4813472818751,0.220485055813226
0.304956936616845,0.687816502243104
0.0739263597670123,0.319184870080692
0.427639555824971,0.804698080677394
0.807726311608342,0.244007867840818
1,0.532747997094096
0.786492976410872,0.295478248434678
0.66482325601928,0.247516123137975
0.112025429428112,0.632272725569855
0,0.616784246670068
0.705253387718197,0.798459925567987
0.476474374151042,0.150114588841044
0.584110810031499,0.253441495084592
0.0643270541838261,0.0620796147181928
0.157121443777952,0.287040024381954
0.138401730452081,0.397534471610663
0.781362920091489,0.509610514877822
0.320607417801523,0.519778621952435
0.799624536979453,0.0871022732566467
0.222268237193337,0.943755395740727
0.792696070394527,0.669069140124513
0.273479929623486,0.27009718939595
0.748160755267035,0.517985302316218
0.316525458107247,0.374869077158623
0.482223212731008,0.803852058059221
0.49771458489548,0.72981732613731
0.564859401211467,0.0479579449466909
0.0918684991065089,0.38633013889399
0.431620319887724,0.378389782513513
0.939249721358914,0.905577472082462
0.895852341182294,0.0192677472616519
0.413878943146665,0.771419735390345
0.85672198588396,0.0170798951317867
0.46737356951321,0.358191129455967
0.713898856557075,0.416648473919908
0.639213503049275,0.0785592238508574
0.214717276575159,0.694101729746517
0.13429935452173,0.312729868754421
0.970859208296662,0.843496261219146
0.000286079830888737,0.151481416925386
0.731156052055186,0.690026820663472
0.96554360293652,0.902898891126658
0.676605367088794,0.536621607138701
0.080469897023956,0.92258949923442
